filename,split,k_brightness,k_contrast,k_saturation
img_000070.jpg,train,0.37546210595220436,0.7341358265975955,1.0
img_000071.jpg,train,0.7057564980925166,0.6833671309622852,0.6423498037039281
img_000072.jpg,train,0.5200235305543298,0.7126849529753859,0.6042088862100409
img_000073.jpg,train,0.6689613781938205,0.38855470265287,1.0
img_000074.jpg,train,0.7335270509686138,0.7666759397468211,0.8889635245926486
img_000075.jpg,train,0.4985659678736636,0.43027928029838075,0.7495054679466024
img_000076.jpg,train,0.4428525490122139,0.6743183463039423,1.0
img_000077.jpg,train,0.49678102738941216,0.5272311241858545,1.0
img_000078.jpg,train,0.7657834961019904,0.7191665178479879,0.8310648193555099
img_000079.jpg,train,0.4173793293303314,0.42970941045432626,0.600841455989703
img_000080.jpg,train,0.7295692243557953,0.48169567008424724,0.7317293787253133
img_000081.jpg,train,0.6341972114132889,0.4032733420964066,0.6030301406003377
img_000082.jpg,train,0.39807076599746766,0.6457334243671257,0.5923960411280479
img_000083.jpg,train,0.5086727293669459,0.5387521695204792,1.0
img_000084.jpg,train,0.521740968498842,0.3708759625726407,0.6006813893530268
img_000085.jpg,train,0.38857498590661627,0.5903152453546574,0.6842751502435767
img_000086.jpg,train,0.5421554933555538,0.7509064135122601,1.0
img_000087.jpg,train,0.5907878783349959,0.4330561831390776,1.0
img_000088.jpg,train,0.5651583074803708,0.43891786102499175,1.0
img_000089.jpg,train,0.3793603876319822,0.6396050870589581,0.6393628770651258
img_000090.jpg,train,0.5573367640359522,0.5230128600383824,0.7034684540698987
img_000091.jpg,train,0.7140531946622343,0.6097877774953733,0.8779825675650527
img_000092.jpg,train,0.5761840361225752,0.4074654379666159,0.6456243102788891
img_000093.jpg,train,0.7464006286368184,0.4171567576921939,0.63516595036923
img_000094.jpg,train,0.768383474423331,0.4360721458454561,0.6800808158394492
img_000095.jpg,train,0.5277182111578584,0.6479656485834369,1.0
img_000096.jpg,train,0.6593541487021932,0.5612239720748672,0.9861291934866359
img_000097.jpg,train,0.473223824483122,0.45131923948879926,1.0
img_000098.jpg,train,0.6121340576176793,0.5659880554264657,0.5938338717638361
img_000099.jpg,train,0.5765032574944615,0.41330423569933467,0.6983989943917762
img_000100.jpg,train,0.5543967118394962,0.5531307611286885,0.6055695639031597
img_000101.jpg,train,0.5795530097306275,0.5060745670676342,0.8145419156104903
img_000102.jpg,train,0.3955284532261434,0.40296074529898984,1.0
img_000103.jpg,train,0.6672850542814249,0.4932501565452796,0.7376389643208461
img_000104.jpg,train,0.5929128978414897,0.5172204645398127,0.8147843970594071
img_000105.jpg,train,0.6467846372587545,0.5477610677892587,0.9093975556991083
img_000106.jpg,train,0.4960483830314934,0.4364405300614333,0.6352412182577976
img_000107.jpg,train,0.4247091649530299,0.7056618335087829,0.7726706122797156
img_000108.jpg,train,0.45664710694807936,0.7246998085202484,0.6780004966135347
img_000109.jpg,train,0.6568124586749088,0.5945915581444033,0.8354908102888968
img_000110.jpg,train,0.5650828659550823,0.7667486229230823,0.6126169327361106
img_000111.jpg,train,0.4829428328513374,0.3870795297722875,0.6793133993748552
img_000112.jpg,train,0.7242506272082156,0.654293212062354,1.0
img_000113.jpg,train,0.5284723508345257,0.7407594766256445,0.612346089839113
img_000114.jpg,train,0.5167127549126386,0.6506305532007978,0.6175618696396884
img_000115.jpg,train,0.4626885185060751,0.6931222901877829,0.8861609839861905
img_000116.jpg,train,0.7716257992345446,0.43069790525584306,1.0
img_000117.jpg,train,0.6106567038624694,0.5188053284618727,0.8318483381391261
img_000118.jpg,train,0.5152404711290574,0.7058291041596343,0.885449369713803
img_000119.jpg,train,0.6450477952544103,0.5311748913848953,0.9391251130874154
img_000120.jpg,train,0.41388274506560707,0.37003033529271123,0.6087015823729094
img_000121.jpg,train,0.4016292371177313,0.5744764361997093,0.6013085391464523
img_000122.jpg,train,0.3901310800023963,0.7538154389736492,1.0
img_000123.jpg,train,0.5614401511525885,0.5719181259848131,0.6947007663425859
img_000124.jpg,train,0.6299821296311676,0.3856038363820751,0.6545546854280694
img_000125.jpg,train,0.5333144547243305,0.4278930499292681,0.6287830848238433
img_000126.jpg,train,0.3883871628421532,0.3813131416136953,1.0
img_000127.jpg,train,0.7302825841898203,0.47927649179339776,1.0
img_000128.jpg,train,0.39093167614526464,0.53718302057634,0.6124003428308007
img_000129.jpg,train,0.757290458715825,0.6988845508378746,0.6751892825317403
img_000130.jpg,train,0.3885414667984824,0.6077684490438364,1.0
img_000131.jpg,train,0.5472819039453252,0.42294992460887587,0.6958866936632366
img_000132.jpg,train,0.5928802382018844,0.432537699945156,0.9939973423077314
img_000133.jpg,train,0.41863545943092406,0.6270538300563367,0.6936536876543858
img_000134.jpg,train,0.48647881367209694,0.45633919047175703,0.755874943031225
img_000135.jpg,train,0.43080690907752467,0.4828470466079873,0.8817219710998259
img_000136.jpg,train,0.5247566357548504,0.4921673591172319,0.8670536931064463
img_000137.jpg,train,0.7012346151043559,0.7147800525039204,1.0
img_000138.jpg,train,0.5178383959019932,0.403026268579829,0.6974900200506299
img_000139.jpg,train,0.6419839125114843,0.40396734096782067,1.0
img_000140.jpg,train,0.48617388060156747,0.4684569153912251,0.7580789371805464
img_000141.jpg,train,0.5376809702490332,0.5856634803168576,0.9850310812540256
img_000142.jpg,train,0.41511437740937457,0.6830385657472223,0.8480934587943008
img_000143.jpg,train,0.45904765712708445,0.3968800181972685,0.8981784498332395
img_000144.jpg,train,0.390717225234833,0.5841593634225813,0.6836226202285276
img_000145.jpg,train,0.49764383192926837,0.3883754660261844,0.7848123259584344
img_000146.jpg,train,0.6038100288429695,0.557673704466605,0.5886681981473363
img_000147.jpg,train,0.5277417036163897,0.5656743861698846,0.797011827455074
img_000148.jpg,train,0.6424882318655337,0.46973324257006127,0.7069567968724267
img_000149.jpg,train,0.39245029654012836,0.7768883541958623,0.8165623390393527
img_000150.jpg,train,0.5962675061240722,0.5777396090884829,0.9043635940352251
img_000151.jpg,train,0.47114080718518664,0.42906588815370794,0.7936406916261891
img_000152.jpg,train,0.5223344651142238,0.6683631967543717,0.8408515129352452
img_000153.jpg,train,0.563433237490235,0.5439169899765207,0.9375804829804024
img_000154.jpg,train,0.6440428671083889,0.6324057351328306,0.8655836018912769
img_000155.jpg,train,0.37981785471387486,0.46118239702195485,1.0
img_000156.jpg,train,0.553551748523931,0.411717151970367,0.8351083394624195
img_000157.jpg,train,0.4530489552871971,0.3980247419749093,0.6002279146217305
img_000158.jpg,train,0.4105252018788342,0.4043246292992942,1.0
img_000159.jpg,train,0.6245445503145812,0.49099174425834285,0.5946512652740833
img_000160.jpg,train,0.47184639625697944,0.45135638538886386,0.7813673706599986
img_000161.jpg,train,0.7754356698176749,0.5121365404452546,1.0
img_000162.jpg,train,0.40090924961006547,0.4164649750132721,0.7003894653148852
img_000163.jpg,train,0.679304236826633,0.38098310778495614,1.0
img_000164.jpg,train,0.5700826411112697,0.3996829629305784,0.6801862025717373
img_000165.jpg,train,0.6086043027521234,0.7244595451575445,0.6388127723661893
img_000166.jpg,train,0.5600906585415081,0.503093658643135,0.858070621206361
img_000167.jpg,train,0.40750281759112833,0.3872417060089444,0.751239963206418
img_000168.jpg,train,0.6932793965204205,0.6483109802561077,1.0
img_000169.jpg,train,0.529040615631679,0.707453611820386,0.9013271479604774
img_000170.jpg,train,0.4943843770821961,0.4521112884893978,0.6574061524208605
img_000171.jpg,train,0.6626070934713771,0.7312596532308294,0.7563407469333169
img_000172.jpg,train,0.4906284575125346,0.6122488294754445,0.8104087905755615
img_000173.jpg,train,0.4075509841825588,0.4243265654415116,0.5983676031229084
img_000174.jpg,train,0.7415612685273794,0.6046875250045928,1.0
img_000175.jpg,train,0.4815734775477141,0.6480854759936303,0.5965310010898002
img_000176.jpg,train,0.4386900694382045,0.703206242071491,0.5908121633812305
img_000177.jpg,train,0.6504459753781179,0.4207871511205952,0.6061479419282128
img_000178.jpg,train,0.45541193538246744,0.6211278924231484,0.9474774557213892
img_000179.jpg,train,0.5321559261945531,0.554826932367626,0.9318245642609561
img_000180.jpg,train,0.48639202164028567,0.7258289051963582,0.6511956713743757
img_000181.jpg,train,0.753979223016997,0.5354601796414692,0.914788824248256
img_000182.jpg,train,0.5872105577084956,0.6205101939664567,0.8716702093469055
img_000183.jpg,train,0.40607684224897983,0.5581241069432613,0.6827676449570959
img_000184.jpg,train,0.3845443802593144,0.6026936632252364,0.6318711058295627
img_000185.jpg,train,0.6591420672833377,0.46283606475149863,0.6243323843251765
img_000186.jpg,train,0.3764729075413302,0.6720518926945932,0.8991554213295886
img_000187.jpg,train,0.5676782384334319,0.7130027246792346,0.679289576362025
img_000188.jpg,train,0.4202154733624928,0.5755501236640673,1.0
img_000189.jpg,train,0.6494291319721736,0.5818353955218165,0.59819171222875
img_000190.jpg,train,0.6421963435993548,0.6503754803836984,0.6972384155228537
img_000191.jpg,train,0.5336445536211523,0.3883695940415004,0.7204382219503549
img_000192.jpg,train,0.5633630290807466,0.4883157050708237,0.7419127919922756
img_000193.jpg,train,0.5658202685789235,0.41444109181484956,0.8223310782877727
img_000194.jpg,train,0.40978098108374744,0.5516691033814309,1.0
img_000195.jpg,train,0.42036982722894844,0.6008535877624889,0.6076729237950969
img_000196.jpg,train,0.4064545651252313,0.6970600343253462,0.7876227578466113
img_000197.jpg,train,0.4938161084096698,0.4870897438129666,0.6367126488725136
img_000198.jpg,train,0.6334575769623331,0.6675988936693096,0.8833977305178057
img_000199.jpg,train,0.6692634449403849,0.6744232816088136,0.6348519829590386
img_000200.jpg,train,0.5922388249580702,0.5751711281219397,0.724910207558613
img_000201.jpg,train,0.7407637154175332,0.6265189204138261,0.7108757300033919
img_000202.jpg,train,0.5868424593906778,0.4164352383872229,0.65412202980461
img_000203.jpg,train,0.5941036137387427,0.4799008383846002,0.6338922346627022
img_000204.jpg,train,0.6565725190323107,0.41691616858040553,0.6197840833441469
img_000205.jpg,train,0.7339692011506478,0.6115173296034722,0.9678036122744685
img_000206.jpg,train,0.4014620834568608,0.7340846916101529,1.0
img_000207.jpg,train,0.3765957872986128,0.48211691332010487,0.597300309221713
img_000208.jpg,train,0.49704012477986986,0.667764016301033,0.7725520723772556
img_000209.jpg,train,0.4966469273713461,0.45393461005637414,0.6095098718500922
img_000210.jpg,train,0.4349561248798837,0.7046881503861039,1.0
img_000211.jpg,train,0.38003453697626915,0.3807878508202145,0.8566276859780564
img_000212.jpg,train,0.7272064921643318,0.6535622221304657,1.0
img_000213.jpg,train,0.7222242987337025,0.5822202078351534,0.7027917726841624
img_000214.jpg,train,0.5591484939519561,0.6566381088593637,1.0
img_000215.jpg,train,0.5940498061839944,0.4840560566622991,0.6450087144280069
img_000216.jpg,train,0.7246500199436171,0.3800489551630372,0.7306133596896137
img_000217.jpg,train,0.4553710181802623,0.591710450454464,0.8957405509910349
img_000218.jpg,train,0.43825401149342785,0.5412111299347582,1.0
img_000219.jpg,train,0.49697083690606814,0.39207998985713327,0.6791468792894508
img_000220.jpg,train,0.40113010672180655,0.5142814849481548,0.659103821919668
img_000221.jpg,train,0.7737240766393132,0.3926586890958821,1.0
img_000222.jpg,train,0.4204953180179598,0.4714612267892247,1.0
img_000223.jpg,train,0.5946249062779784,0.39989391062975804,0.6325403072354718
img_000224.jpg,train,0.6610158822363016,0.3722208106546212,0.7611902444912233
img_000225.jpg,train,0.43205831744723505,0.5597550139617011,0.6409797397804246
img_000226.jpg,train,0.6748997979993671,0.4201561546302843,1.0
img_000227.jpg,train,0.47605345959007384,0.5658373286708659,1.0
img_000228.jpg,train,0.5826513244029045,0.6319651415033132,0.7017985313341335
img_000229.jpg,train,0.38239729787894844,0.4232462764325408,0.9612900446396376
img_000230.jpg,train,0.6751956067583117,0.7109233304367049,0.766402230517647
img_000231.jpg,train,0.49779198910903827,0.4816359557075212,0.599284292996309
img_000232.jpg,train,0.3766626926925616,0.6408596473556467,0.9350490645307753
img_000233.jpg,train,0.41769987566153405,0.3837083840459424,0.8295808021785063
img_000234.jpg,train,0.5130543216758982,0.4963958262099711,0.6481014261365005
img_000235.jpg,train,0.3810474099852293,0.7038707873384137,0.8410810078092962
img_000236.jpg,train,0.43202550330896755,0.37075867286198,0.6771567522268407
img_000237.jpg,train,0.41025589016407277,0.5228435949446136,0.6298678033336864
img_000238.jpg,train,0.5453144720207211,0.6091613613550321,0.7384527157322363
img_000239.jpg,train,0.4249624667555059,0.5570992675244052,0.8919196300155822
img_000240.jpg,train,0.6387011529378738,0.5816736880602255,0.8515675850028523
img_000241.jpg,train,0.7534857282469066,0.6834142856496489,0.7002936020853094
img_000242.jpg,train,0.3932334731761766,0.38834339052562505,0.630083241628516
img_000243.jpg,train,0.37270709984754413,0.38588388555969066,0.7529666655250408
img_000244.jpg,train,0.4935199669612655,0.5259464450435606,0.6076058321118816
img_000245.jpg,train,0.62335685054112,0.6803124910671428,1.0
img_000246.jpg,train,0.5158944860935022,0.505619099942245,0.7652889529190289
img_000247.jpg,train,0.4292901103669952,0.40766854257338636,0.6129155925631187
img_000248.jpg,train,0.5591199588504608,0.46795213265421315,1.0
img_000249.jpg,train,0.7342375654104423,0.5818770982157848,0.7123927421516745
img_000250.jpg,train,0.42162818337892666,0.47193703097147627,0.6700364158478503
img_000251.jpg,train,0.3865049514675909,0.5429285684054815,0.6197985985771396
img_000252.jpg,train,0.4196761873922232,0.5221605198567123,0.8801465110837733
img_000253.jpg,train,0.7262776731535977,0.7355078971678304,0.8457871678572121
img_000254.jpg,train,0.4074267677119801,0.39457492808955363,1.0
img_000255.jpg,train,0.6657841257826983,0.6448039178926402,0.6784693665214035
img_000256.jpg,train,0.7693127997802978,0.44638214007460214,0.6181092069703834
img_000257.jpg,train,0.3888180278526446,0.5843687994431307,0.968133649595787
img_000258.jpg,train,0.5472644941677073,0.7201516203458717,1.0
img_000259.jpg,train,0.5472364626045908,0.6503363912039964,0.9254581380736003
img_000260.jpg,train,0.537482347378638,0.7150114770959272,0.8579627061203183
img_000261.jpg,train,0.4255621633136502,0.6378443644175582,0.6835523153652836
img_000262.jpg,train,0.46686106871380345,0.7186678137612431,0.7861770110547719
img_000263.jpg,train,0.6920247344765338,0.6946133703652163,0.6582263343344202
img_000264.jpg,train,0.6085433374353846,0.6880557009918172,1.0
img_000265.jpg,train,0.5320145553761749,0.4859771980716821,1.0
img_000266.jpg,train,0.39109509946181653,0.5302092141465496,1.0
img_000267.jpg,train,0.5528119623158655,0.5353925101869814,0.603553939596566
img_000268.jpg,train,0.6571818029098945,0.4898359714827432,0.6694500420950595
img_000269.jpg,train,0.4002128563375555,0.4664959309878605,0.5962186764292222
img_000270.jpg,train,0.4973782066916887,0.39427087883500694,0.6044221347107964
img_000271.jpg,train,0.5146554201045667,0.6217670745106613,0.7520487616768048
img_000272.jpg,train,0.7455844780741235,0.5513521049058595,0.6157775858218307
img_000273.jpg,train,0.41354835282941577,0.3690727436896705,0.8568994004627153
img_000274.jpg,train,0.48149718041066825,0.5115402465924664,0.6561329704257457
img_000275.jpg,train,0.4967315783287538,0.6971918072033403,0.6339149000720149
img_000276.jpg,train,0.7174365156048653,0.7466898473302611,0.616359024260893
img_000277.jpg,train,0.6228749281310463,0.4664531521898036,0.9107400751760103
img_000278.jpg,train,0.6630536927073711,0.4450606170995555,0.7652647100184615
img_000279.jpg,train,0.4962610069216951,0.41674979914861066,0.8685232417616736
img_000280.jpg,train,0.40951729494015227,0.5281918633219956,0.6397566987236037
img_000281.jpg,train,0.7544352823258147,0.4867249084610778,1.0
img_000282.jpg,train,0.6930931366792509,0.6875814304918912,0.8131292696405623
img_000283.jpg,train,0.417850201629608,0.5818774550023719,0.6299754096430897
img_000284.jpg,train,0.3966280377054803,0.4744465393501807,0.942586812841685
img_000285.jpg,train,0.3951882822609263,0.3852680114980925,0.7680283517684139
img_000286.jpg,train,0.5975093062166695,0.4053038869609704,0.8774842323386568
img_000287.jpg,train,0.5798184799640401,0.37153961660822626,0.7942954185451874
img_000288.jpg,train,0.7283013926655654,0.6089221342642821,0.7782947283363923
img_000289.jpg,train,0.5306928567545136,0.5182969262938372,1.0
img_000290.jpg,train,0.45725755987092453,0.5678904383373746,1.0
img_000291.jpg,train,0.5203565568307172,0.5041065526134939,0.6251699027744299
img_000292.jpg,train,0.4728822490224445,0.5414132517472966,0.642022547128754
img_000293.jpg,train,0.403527251297297,0.4268901280938322,0.844992947427262
img_000294.jpg,train,0.6871755050219228,0.5617481428458482,0.9655692491507946
img_000295.jpg,train,0.3863247623982892,0.5668685787170392,0.8358784010325004
img_000296.jpg,train,0.4698357899781505,0.5251620099086801,0.7531041916762109
img_000297.jpg,train,0.46762440071911,0.7164438519873008,1.0
img_000298.jpg,train,0.5850087391020399,0.5045088690441127,1.0
img_000299.jpg,train,0.46546674568817953,0.6547447481928458,0.9084246396991557
img_000300.jpg,train,0.5015117604348975,0.5734026047507745,0.8229753528499022
img_000301.jpg,train,0.40109847295988904,0.5016372630809385,0.6850157170470679
img_000302.jpg,train,0.3689465893651834,0.7633128658966499,0.6972027407404494
img_000303.jpg,train,0.7356693750829223,0.6048554051797725,0.7012063924905461
img_000304.jpg,train,0.7419309625127325,0.587986262523271,1.0
img_000305.jpg,train,0.5344067178793832,0.5897752499711372,0.6652829490085508
img_000306.jpg,train,0.38584617861546305,0.49671954940189583,0.6208078877900427
img_000307.jpg,train,0.5076475701170264,0.7528544224238934,1.0
img_000308.jpg,train,0.5192878891178129,0.45907934810617607,0.7275560518819852
img_000309.jpg,train,0.6287096075939657,0.5433010128668224,0.8412013820112404
img_000310.jpg,train,0.5872937160745398,0.38271985419126137,1.0
img_000311.jpg,train,0.5747928308690607,0.5638653254214537,1.0
img_000312.jpg,train,0.6130796708575548,0.7020469543454787,0.7296026039888933
img_000313.jpg,train,0.4509756358799824,0.3907174046335628,0.5896835861347204
img_000314.jpg,train,0.3708272865742674,0.6609417849483302,0.9984515554894975
img_000315.jpg,train,0.4479722988645782,0.6402458893778404,0.7646682886844447
img_000316.jpg,train,0.5691055740798622,0.5383246040717272,0.9485345667650561
img_000317.jpg,train,0.6924554312549062,0.38981988430204045,0.7705720842525781
img_000318.jpg,train,0.38336929979859935,0.6346254950061669,0.7471317788169196
img_000319.jpg,train,0.4646256719130841,0.44783206107174517,0.5997202279494322
img_000320.jpg,train,0.7092396519099776,0.5158252303494937,0.9264159403269906
img_000321.jpg,train,0.4175806276746014,0.4017488251536139,1.0
img_000322.jpg,train,0.5031459767939798,0.45111741305639397,0.9124682762034245
img_000323.jpg,train,0.5031714749230239,0.6369911240157742,0.6759778058433803
img_000324.jpg,train,0.4263743377325482,0.3727636838431125,1.0
img_000325.jpg,train,0.3969470553729562,0.42797764552600537,0.9723307176858863
img_000326.jpg,train,0.6265182825708745,0.6055682696942619,0.7308021825131569
img_000327.jpg,train,0.372516338750055,0.6323006783388596,0.8765320555742764
img_000328.jpg,train,0.7514802544330498,0.39807300851720173,0.7149198995004945
img_000329.jpg,train,0.3841625856749629,0.38110375171901617,0.6368200814964068
img_000330.jpg,train,0.41117747790809683,0.7576479801360092,0.5930092939545201
img_000331.jpg,train,0.5111132851337339,0.6060978018963484,0.8439065620237352
img_000332.jpg,train,0.5179871426575887,0.5895342227284731,1.0
img_000333.jpg,train,0.4131252569536894,0.4533431971311379,0.9556438675393165
img_000334.jpg,train,0.7603054200141496,0.4092385047291134,0.8881384887973156
img_000335.jpg,train,0.5811065856861606,0.4127884701626776,1.0
img_000336.jpg,train,0.39019952570017624,0.44286487850691153,0.7454237039666662
img_000337.jpg,train,0.47659885561140386,0.6329263778826418,0.594576993677907
img_000338.jpg,train,0.5856243478112404,0.4605526290147277,0.749827386033657
img_000339.jpg,train,0.5186116365587158,0.4393451728457367,0.8620399739093555
img_000340.jpg,train,0.45252176204605954,0.4005901917555759,0.7060683424856008
img_000341.jpg,train,0.4530153255580102,0.48593976872940087,0.8568993888599645
img_000342.jpg,train,0.39228231916302897,0.44237130758141596,0.7457110243102326
img_000343.jpg,train,0.38306900196504373,0.4278057247266959,0.5934967430895337
img_000344.jpg,train,0.7404285940673919,0.40932867812710105,0.6354746962868136
img_000345.jpg,train,0.4484146611422852,0.5123571672607508,1.0
img_000346.jpg,train,0.37128673239344145,0.5248492107637471,0.5941483244509442
img_000347.jpg,train,0.42287687858684436,0.46430163250332085,0.7964999502918046
img_000348.jpg,train,0.5363323118024819,0.46060010895082454,0.6351386846701695
img_000349.jpg,train,0.5109032134340729,0.7537650154756538,1.0
img_000350.jpg,train,0.7660362623404949,0.773692266537534,0.6768758752186791
img_000351.jpg,train,0.44024560605387714,0.6219781479372658,1.0
img_000352.jpg,train,0.371714562861624,0.412268324283185,0.7712365146847298
img_000353.jpg,train,0.6372808319799299,0.7294974825738483,0.7460941302804993
img_000354.jpg,train,0.44746129962440423,0.3713283135198154,0.6385083493243177
img_000355.jpg,train,0.41482298517922,0.3943472946284805,0.8567304620560149
img_000356.jpg,train,0.41044790359735844,0.4003019827470317,0.6013967826263331
img_000357.jpg,train,0.7001529737313388,0.37504470664449724,0.5962295166087064
img_000358.jpg,train,0.5212996221523746,0.42797931926137256,0.6202179556700607
img_000359.jpg,train,0.5864407149232185,0.5085433733921092,0.5941178999526174
img_000360.jpg,train,0.4639163902739096,0.606078370691222,0.9027570478470116
img_000361.jpg,train,0.46762928378511964,0.6707642967855939,1.0
img_000362.jpg,train,0.4111113016061168,0.7518437741701192,0.8857861810096149
img_000363.jpg,train,0.526962011221587,0.5274971371354623,0.7303088859106212
img_000364.jpg,train,0.6029403773604467,0.7371484053931892,0.6454765114021336
img_000365.jpg,train,0.3688336823792566,0.6420812054676034,1.0
img_000366.jpg,train,0.5425971281730112,0.7611369795635589,0.9851254983947578
img_000367.jpg,train,0.43626451441368835,0.518112602346926,0.6664464139131321
img_000368.jpg,train,0.7322369048527689,0.6150987830261719,0.6043885721339698
img_000369.jpg,train,0.5294712835705586,0.5453844687684088,0.6708941609454407
img_000370.jpg,train,0.6073569784104692,0.45433243524705585,0.7922891026603913
img_000371.jpg,train,0.6387984932490217,0.4043253042402462,1.0
img_000372.jpg,train,0.5447321308550633,0.5524130843698495,1.0
img_000373.jpg,train,0.4935402698184695,0.5758663549189261,0.6710511839307135
img_000374.jpg,train,0.4394646505130105,0.7092212372464788,0.6188028770403627
img_000375.jpg,train,0.7523613582992281,0.6151119254398453,0.9038525605448932
img_000376.jpg,train,0.46714438763036475,0.6841474499353,0.8213567368007694
img_000377.jpg,train,0.5770143608008226,0.49158388958267524,0.9862160056597447
img_000378.jpg,train,0.5530464593587961,0.44695587414944143,0.7400859735014053
img_000379.jpg,train,0.6187063468201391,0.6105391755643689,0.7142805486172589
